,price,review_scores_value,room_type,instant_bookable,host_identity_verified,number_of_reviews,beds,bath,bedrooms,reviews_per_month,neighbourhood_cleansed,property_type,availability_30,availability_60,availability_90,availability_365,profit_per_bed
211,73.98273736128236,4.8,Entire home/apt,f,t,5,1.0,1 ,1.0,0.22,Las Condes,Entire rental unit,0,0,24,299,73.98273736128236
212,15.91122071516646,,Private room,f,f,0,1.0,3  ,1.0,,Macul,Private room in residential home,29,59,89,364,15.91122071516646
213,51.25030826140567,4.67,Entire home/apt,f,f,4,2.0,1 ,1.0,0.1,Providencia,Entire rental unit,0,0,0,145,25.625154130702835
214,63.10974106041924,3.5,Entire home/apt,f,f,4,1.0,1 ,1.0,0.04,Santiago,Entire rental unit,30,60,90,365,63.10974106041924
215,314.383477188656,4.29,Entire home/apt,t,t,26,5.0,1.5 ,2.0,0.3,Lo Barnechea,Entire rental unit,0,0,0,34,62.8766954377312
216,70.12207151664612,4.0,Entire home/apt,f,f,1,1.0,1 ,1.0,0.01,Santiago,Entire rental unit,30,60,90,365,70.12207151664612
217,21.022194821208384,4.68,Entire home/apt,f,t,192,1.0,1 ,1.0,2.31,Santiago,Entire rental unit,0,6,20,271,21.022194821208384
218,80.13933415536376,3.89,Entire home/apt,f,f,10,4.0,2 ,2.0,0.12,Providencia,Entire villa,24,54,84,359,20.03483353884094
219,69.61035758323058,4.84,Entire home/apt,f,t,33,3.0,2 ,2.0,0.33,Las Condes,Entire rental unit,0,0,25,300,23.203452527743526
220,50.08754623921085,5.0,Entire home/apt,f,t,2,1.0,1 ,1.0,0.03,Santiago,Entire rental unit,0,24,54,329,50.08754623921085
221,94.47225647348952,,Private room,f,f,0,1.0,1 ,1.0,,Las Condes,Private room in rental unit,30,60,90,365,94.47225647348952
222,30.051787916152897,4.46,Entire home/apt,f,f,80,2.0,1 ,1.0,0.82,Santiago,Entire rental unit,22,52,82,357,15.025893958076448
223,40.07028360049322,5.0,Private room,f,t,1,1.0,1.5 ,1.0,0.01,Ñuñoa,Private room in rental unit,30,60,90,365,40.07028360049322
224,80.13933415536376,4.74,Entire home/apt,f,t,26,3.0,1.5 ,2.0,0.27,Providencia,Entire rental unit,0,0,0,0,26.713111385121252
225,31.054254007398274,5.0,Private room,f,t,1,1.0,1 ,1.0,0.01,Las Condes,Private room in bed and breakfast,30,60,90,365,31.054254007398274
226,29.83353884093712,,Private room,f,t,0,1.0,2 ,1.0,,Providencia,Private room,24,54,84,359,29.83353884093712
227,30.826140567200987,4.87,Private room,t,t,47,2.0,1  ,1.0,0.59,Vitacura,Private room in residential home,0,9,39,262,15.413070283600494
228,76.00493218249075,,Entire home/apt,f,t,0,2.0,1 ,2.0,,Ñuñoa,Entire rental unit,30,60,90,365,38.002466091245374
229,213.3711467324291,4.85,Entire home/apt,t,t,105,5.0,3 ,3.0,1.2,Providencia,Entire loft,8,23,47,322,42.674229346485824
230,260.4537607891492,4.77,Entire home/apt,t,t,69,4.0,3 ,3.0,0.72,Providencia,Entire loft,18,21,34,309,65.1134401972873
231,36.06288532675709,4.75,Entire home/apt,t,t,49,1.0,1 ,1.0,0.84,Santiago,Entire rental unit,0,1,1,1,36.06288532675709
233,80.13933415536376,4.61,Hotel room,f,t,67,3.0,2 ,2.0,0.69,Las Condes,Room in serviced apartment,0,0,0,0,26.713111385121252
234,60.66091245376079,3.0,Private room,f,t,2,1.0,1 ,1.0,0.02,Las Condes,Private room in rental unit,30,60,90,365,60.66091245376079
235,25.04315659679408,4.52,Entire home/apt,t,t,28,1.0,1 ,1.0,0.3,Ñuñoa,Entire loft,0,0,23,298,25.04315659679408
236,26.045622688039455,,Private room,f,f,0,1.0,1  ,1.0,,Recoleta,Private room in rental unit,27,57,87,362,26.045622688039455
237,25.04315659679408,5.0,Private room,f,t,7,2.0,1 ,1.0,0.08,Santiago,Private room in rental unit,28,58,88,363,12.52157829839704
238,42.76078914919852,4.6,Entire home/apt,f,t,5,5.0,2.5 ,2.0,0.09,Las Condes,Entire condominium (condo),0,0,24,299,8.552157829839704
239,60.10480887792848,,Entire home/apt,f,f,0,1.0,1 ,1.0,,Santiago,Entire rental unit,30,60,90,365,60.10480887792848
240,49.7225647348952,,Private room,f,f,0,1.0,1 ,1.0,,Las Condes,Private room in residential home,30,60,90,365,49.7225647348952
241,27.127003699136868,,Private room,f,f,0,1.0,1  ,1.0,,Providencia,Private room in rental unit,27,57,87,362,27.127003699136868
242,45.07891491985203,4.25,Entire home/apt,t,f,5,2.0,1 ,1.0,0.06,Santiago,Entire rental unit,29,59,89,364,22.539457459926016
243,46.15289765721332,,Private room,f,f,0,1.0,1 ,1.0,,Las Condes,Private room in rental unit,30,60,90,365,46.15289765721332
244,78.70653514180025,,Private room,f,f,0,1.0,1 ,1.0,,Santiago,Private room in rental unit,30,60,90,365,78.70653514180025
245,100.17385943279902,,Entire home/apt,f,f,0,3.0,2 ,2.0,,Ñuñoa,Entire rental unit,30,60,90,365,33.39128647759967
246,50.08754623921085,4.83,Entire home/apt,t,f,86,2.0,1 ,1.0,1.0,Providencia,Entire rental unit,0,24,54,329,25.043773119605426
247,99.17262638717632,4.76,Entire home/apt,f,t,150,4.0,2 ,3.0,1.58,Vitacura,Entire rental unit,0,25,55,330,24.79315659679408
248,19.88902589395808,5.0,Private room,t,t,13,1.0,1.5 ,1.0,0.25,Ñuñoa,Private room in rental unit,26,56,86,360,19.88902589395808
249,39.77805178791616,,Private room,f,f,0,1.0,1 ,1.0,,Las Condes,Private room in residential home,30,60,90,365,39.77805178791616
250,23.42786683107275,4.33,Entire home/apt,t,t,80,1.0,1 ,1.0,0.95,Recoleta,Entire condominium (condo),5,24,40,306,23.42786683107275
251,46.80887792848336,4.53,Entire home/apt,f,t,18,1.0,1 ,1.0,0.2,Providencia,Entire rental unit,28,58,88,363,46.80887792848336
252,50.08754623921085,,Entire home/apt,f,t,0,2.0,1 ,1.0,,Santiago,Entire rental unit,30,60,90,365,25.043773119605426
253,73.98273736128236,5.0,Entire home/apt,f,t,1,1.0,2 ,2.0,0.01,Santiago,Entire rental unit,29,59,89,364,73.98273736128236
254,55.096177558569664,,Entire home/apt,f,f,0,2.0,1 ,1.0,,Providencia,Entire rental unit,30,60,90,365,27.548088779284832
255,45.07891491985203,,Private room,f,f,0,1.0,2 ,1.0,,Ñuñoa,Private room in rental unit,30,60,90,365,45.07891491985203
257,114.3612823674476,4.71,Entire home/apt,f,t,8,1.0,1 ,1.0,0.12,Las Condes,Entire serviced apartment,26,56,86,360,114.3612823674476
258,80.13933415536376,,Entire home/apt,f,f,0,1.0,1 ,1.0,,Providencia,Entire rental unit,30,60,90,365,80.13933415536376
259,16.90505548705302,4.4,Private room,f,t,5,1.0,1.5 ,1.0,0.09,Providencia,Private room in residential home,0,0,24,113,16.90505548705302
260,100.17385943279902,,Entire home/apt,f,f,0,3.0,2 ,3.0,,Vitacura,Entire rental unit,30,60,90,365,33.39128647759967
261,70.12207151664612,,Private room,f,f,0,1.0,1 ,1.0,,Santiago,Private room in rental unit,30,60,90,365,70.12207151664612
262,69.12083847102343,5.0,Entire home/apt,f,t,1,3.0,2 ,2.0,0.01,Providencia,Entire rental unit,29,59,89,364,23.040279490341145
263,80.13933415536376,4.5,Private room,f,f,2,1.0,1 ,1.0,0.02,Providencia,Private room in rental unit,30,60,90,365,80.13933415536376
264,35.0616522811344,,Entire home/apt,f,f,0,1.0,1 ,2.0,,Providencia,Entire rental unit,30,60,90,365,35.0616522811344
266,36.49321824907521,4.5,Private room,t,t,4,1.0,2 ,1.0,0.07,Santiago,Private room in residential home,30,60,90,365,36.49321824907521
267,86.15043156596793,,Shared room,f,f,0,2.0,1  ,1.0,,Las Condes,Shared room in rental unit,30,60,90,365,43.07521578298397
268,54.69420468557337,3.0,Entire home/apt,f,t,1,1.0,1 ,1.0,0.02,Santiago,Entire rental unit,25,55,85,175,54.69420468557337
269,19.728729963008632,4.54,Private room,f,t,18,1.0,1 ,1.0,0.19,Providencia,Private room in residential home,0,0,24,299,19.728729963008632
270,15.91122071516646,4.75,Private room,f,t,4,1.0,1  ,1.0,0.05,Providencia,Private room in residential home,0,0,24,299,15.91122071516646
271,24.041923551171397,4.33,Entire home/apt,t,t,34,1.0,1 ,1.0,0.49,Santiago,Entire condominium (condo),14,44,74,349,24.041923551171397
272,42.01356350184957,4.81,Entire home/apt,t,t,196,1.0,1 ,1.0,2.39,Providencia,Entire rental unit,6,36,66,156,42.01356350184957
273,36.99136868064118,,Private room,f,f,0,2.0,1 ,2.0,,Ñuñoa,Private room in rental unit,27,57,87,362,18.49568434032059
274,27.28976572133169,4.86,Entire home/apt,f,t,216,1.0,1 ,1.0,2.31,Ñuñoa,Entire rental unit,21,27,51,231,27.28976572133169
275,60.10480887792848,,Private room,f,f,0,1.0,1 ,1.0,,Las Condes,Private room in rental unit,30,60,90,365,60.10480887792848
276,67.11713933415537,,Entire home/apt,f,f,0,3.0,2 ,2.0,,Santiago,Entire rental unit,28,58,88,363,22.37237977805179
277,35.0616522811344,4.61,Entire home/apt,t,f,172,1.0,1 ,1.0,1.91,Santiago,Entire rental unit,30,60,90,90,35.0616522811344
278,45.62268803945746,4.57,Entire home/apt,f,t,159,3.0,2 ,2.0,2.03,Recoleta,Entire rental unit,17,47,55,55,15.207562679819153
279,51.78791615289766,4.86,Entire home/apt,f,t,14,1.0,1 ,1.0,0.29,Providencia,Entire rental unit,0,27,57,147,51.78791615289766
280,50.08754623921085,,Entire home/apt,f,f,0,1.0,1 ,1.0,,Santiago,Entire rental unit,30,60,90,365,50.08754623921085
282,35.800246609124535,4.0,Private room,f,t,1,1.0,1 ,1.0,0.01,Las Condes,Private room in rental unit,30,60,90,365,35.800246609124535
283,34.80517879161529,5.0,Private room,f,t,2,1.0,1 ,1.0,0.02,Las Condes,Private room in rental unit,30,60,90,365,34.80517879161529
284,39.77805178791616,5.0,Private room,f,f,2,2.0,1 ,1.0,0.02,La Reina,Private room in residential home,29,59,89,364,19.88902589395808
285,29.83353884093712,5.0,Private room,f,f,3,1.0,1 ,1.0,0.03,La Reina,Private room in residential home,29,59,89,364,29.83353884093712
286,59.66707768187423,5.0,Private room,f,f,1,3.0,2 ,2.0,0.05,La Reina,Private room in residential home,29,59,89,364,19.889025893958078
287,60.10480887792848,4.67,Entire home/apt,t,t,15,3.0,2 ,2.0,0.17,Recoleta,Entire condominium (condo),0,0,0,142,20.034936292642826
288,70.12207151664612,4.89,Entire home/apt,t,f,28,3.0,2 ,2.0,0.3,Providencia,Entire rental unit,24,54,84,359,23.37402383888204
289,40.07028360049322,5.0,Private room,f,t,2,2.0,1 ,1.0,0.02,Providencia,Private room in rental unit,30,60,90,365,20.03514180024661
290,20.034525277435264,,Private room,f,f,0,1.0,3 ,1.0,,La Reina,Private room in residential home,29,59,89,364,20.034525277435264
291,70.12207151664612,2.0,Private room,f,f,1,1.0,1 ,1.0,0.01,Las Condes,Private room in rental unit,30,60,90,365,70.12207151664612
292,50.08754623921085,,Private room,f,f,0,1.0,1 ,1.0,,Ñuñoa,Private room in residential home,30,60,90,365,50.08754623921085
293,59.66707768187423,4.67,Entire home/apt,f,t,108,4.0,2 ,2.0,1.16,San Miguel,Entire condominium (condo),0,0,0,209,14.916769420468558
294,89.49938347718866,4.67,Entire home/apt,f,t,91,5.0,1 ,2.0,1.05,Estación Central,Entire condominium (condo),25,55,85,360,17.899876695437733
295,47.08138101109741,3.0,Entire home/apt,f,f,1,1.0,1 ,1.0,0.01,Recoleta,Entire rental unit,29,59,89,364,47.08138101109741
296,50.08754623921085,4.75,Entire home/apt,f,t,4,1.0,1 ,,0.05,Santiago,Entire rental unit,30,60,90,365,50.08754623921085
297,19.61528976572133,,Private room,f,f,0,1.0,1 ,1.0,,Ñuñoa,Private room in rental unit,30,60,90,365,19.61528976572133
298,39.77805178791616,,Private room,f,f,0,8.0,3 ,1.0,,Las Condes,Private room in residential home,30,60,90,365,4.97225647348952
299,50.08754623921085,,Entire home/apt,t,f,0,2.0,1 ,2.0,,Santiago,Entire rental unit,29,59,89,364,25.043773119605426
300,74.58323057953145,,Private room,f,f,0,1.0,1 ,1.0,,Las Condes,Private room in rental unit,30,60,90,365,74.58323057953145
302,46.59062885326757,,Entire home/apt,f,t,0,1.0,1 ,1.0,,Santiago,Entire rental unit,30,60,90,365,46.59062885326757
303,34.614056720098645,,Private room,t,f,0,2.0,1 ,1.0,,Las Condes,Private room in rental unit,30,60,90,365,17.307028360049323
304,60.10480887792848,4.69,Entire home/apt,f,t,69,2.0,1 ,1.0,0.78,Las Condes,Entire loft,23,53,83,173,30.05240443896424
305,60.10480887792848,4.38,Entire home/apt,f,t,21,3.0,2 ,2.0,0.24,Recoleta,Entire condominium (condo),0,0,0,98,20.034936292642826
306,55.096177558569664,,Entire home/apt,f,t,0,2.0,1 ,1.0,,Recoleta,Entire rental unit,28,58,88,363,27.548088779284832
307,17.26263871763255,4.76,Private room,f,f,86,1.0,1  ,1.0,0.94,La Reina,Private room in residential home,26,56,86,361,17.26263871763255
308,99.44389642416768,,Private room,f,f,0,2.0,1 ,1.0,,Vitacura,Private room in rental unit,30,60,90,365,49.72194821208384
309,30.826140567200987,4.61,Entire home/apt,f,t,23,2.0,1 ,1.0,0.26,Santiago,Entire rental unit,1,25,50,325,15.413070283600494
310,591.1602959309495,,Private room,f,f,0,1.0,1 ,1.0,,La Reina,Private room in residential home,30,60,90,365,591.1602959309495
311,59.66707768187423,,Entire home/apt,f,t,0,5.0,2 ,2.0,,Las Condes,Entire rental unit,0,0,23,23,11.933415536374847
312,139.22194821208384,4.79,Entire home/apt,t,t,42,2.0,2 ,2.0,0.46,Las Condes,Entire rental unit,0,29,59,334,69.61097410604192
313,42.7842170160296,4.86,Entire home/apt,f,t,163,2.0,1 ,1.0,3.04,Santiago,Entire rental unit,0,19,41,124,21.3921085080148
314,55.487053020961774,4.0,Entire home/apt,f,t,1,3.0,1 ,3.0,0.01,Santiago,Entire rental unit,1,25,55,330,18.49568434032059
315,15.025893958076448,4.71,Shared room,f,f,10,2.0,1  ,1.0,0.17,Santiago,Shared room in rental unit,29,59,89,364,7.512946979038224
316,103.92848335388408,5.0,Private room,f,f,4,4.0,2 ,2.0,0.1,Las Condes,Private room in rental unit,0,0,0,0,25.98212083847102
317,248.61035758323055,4.78,Entire home/apt,f,t,9,4.0,2 ,2.0,0.1,Vitacura,Entire residential home,0,0,0,209,62.15258939580764
318,17.26263871763255,4.0,Private room,f,t,1,2.0,1  ,1.0,0.05,Santiago,Private room in rental unit,0,0,23,298,8.631319358816276
319,235.40937114673244,5.0,Entire home/apt,f,f,1,3.0,2.5 ,2.0,0.03,Las Condes,Entire rental unit,23,53,83,354,78.46979038224414
320,65.1134401972873,,Entire home/apt,f,f,0,1.0,1 ,1.0,,Santiago,Entire rental unit,30,60,90,365,65.1134401972873
321,23.040690505548707,4.76,Entire home/apt,f,t,58,1.0,1 ,1.0,0.69,Santiago,Entire condominium (condo),0,0,23,298,23.040690505548707
322,203.154130702836,4.0,Entire home/apt,t,f,41,3.0,1 ,,0.46,Lo Barnechea,Entire rental unit,28,58,88,363,67.718043567612
323,1044.1639950678175,4.22,Entire home/apt,f,t,18,14.0,2 ,4.0,0.24,Lo Barnechea,Entire rental unit,30,60,90,180,74.5831425048441
324,91.51664611590628,4.0,Entire home/apt,f,f,1,3.0,2 ,2.0,0.01,Ñuñoa,Entire rental unit,30,60,90,365,30.505548705302093
325,60.10480887792848,,Entire home/apt,f,f,0,1.0,1 ,,,Santiago,Entire rental unit,30,60,90,365,60.10480887792848
326,38.7829839704069,4.86,Entire home/apt,f,t,232,1.0,1 ,1.0,3.12,Providencia,Entire rental unit,6,26,48,323,38.7829839704069
327,50.08754623921085,4.81,Entire home/apt,f,t,94,3.0,1 ,2.0,1.12,Providencia,Entire rental unit,0,0,0,267,16.695848746403616
328,55.096177558569664,5.0,Private room,t,t,2,1.0,1  ,1.0,0.63,Providencia,Private room in hostel,15,45,75,350,55.096177558569664
329,55.096177558569664,4.88,Private room,t,t,9,1.0,1  ,1.0,0.11,Providencia,Private room in rental unit,15,45,75,350,55.096177558569664
330,90.15659679408138,5.0,Entire home/apt,f,f,7,2.0,2 ,2.0,0.09,Providencia,Entire rental unit,0,0,0,0,45.07829839704069
331,40.07028360049322,,Private room,f,t,0,1.0,1 ,1.0,,Providencia,Private room in rental unit,30,60,90,365,40.07028360049322
332,39.45745992601727,4.71,Private room,f,t,26,1.0,3 ,1.0,0.3,Providencia,Private room in rental unit,26,56,86,175,39.45745992601727
333,47.08138101109741,4.67,Entire home/apt,f,t,3,1.0,1 ,1.0,0.04,Santiago,Entire rental unit,28,58,88,178,47.08138101109741
334,47.08138101109741,4.94,Entire home/apt,f,t,18,1.0,1 ,1.0,0.26,Santiago,Entire rental unit,28,58,88,363,47.08138101109741
335,19.801479654747222,4.68,Private room,f,f,21,3.0,2 ,2.0,0.24,Santiago,Private room in rental unit,30,60,90,365,6.600493218249074
336,218.77681874229347,4.38,Entire home/apt,f,t,35,5.0,2 ,2.0,0.46,Lo Barnechea,Entire rental unit,30,60,90,365,43.75536374845869
337,27.046855733662145,,Entire home/apt,f,f,0,1.0,1 ,1.0,,Providencia,Entire rental unit,27,57,87,362,27.046855733662145
338,28.049321824907523,,Entire home/apt,f,f,0,1.0,1 ,1.0,,Providencia,Entire rental unit,29,59,89,364,28.049321824907523
339,18.49568434032059,,Private room,f,t,0,5.0,2  ,4.0,,Ñuñoa,Private room in condominium (condo),30,60,89,89,3.699136868064118
340,59.10234278668311,5.0,Shared room,f,t,1,1.0,1  ,1.0,0.01,Santiago,Shared room in rental unit,30,60,90,365,59.10234278668311
341,50.08754623921085,,Entire home/apt,f,f,0,1.0,1 ,1.0,,Providencia,Entire rental unit,27,57,87,177,50.08754623921085
342,34.059186189889026,5.0,Entire home/apt,f,t,1,1.0,1 ,1.0,0.02,Santiago,Entire rental unit,8,38,68,68,34.059186189889026
343,65.1134401972873,4.82,Entire home/apt,f,t,11,3.0,2 ,2.0,0.13,Santiago,Entire rental unit,29,59,89,364,21.704480065762436
344,24.66091245376079,5.0,Private room,f,f,3,1.0,1  ,1.0,0.09,Las Condes,Private room in rental unit,30,60,90,90,24.66091245376079
345,150.26140567200986,,Entire home/apt,f,t,0,3.0,2 ,2.0,,Providencia,Entire rental unit,29,59,89,89,50.08713522400328
346,85.14796547472257,,Entire home/apt,f,t,0,3.0,2 ,2.0,,Santiago,Entire rental unit,30,60,90,365,28.382655158240855
347,23.040690505548707,,Private room,f,t,0,1.0,1 ,1.0,,Santiago,Private room in rental unit,29,59,89,89,23.040690505548707
348,28.049321824907523,5.0,Entire home/apt,f,t,1,1.0,1 ,1.0,0.01,Santiago,Entire rental unit,30,60,90,365,28.049321824907523
349,130.2268803945746,,Entire home/apt,f,f,0,2.0,2 ,2.0,,Las Condes,Entire rental unit,30,60,90,365,65.1134401972873
350,65.92108508014796,4.71,Entire home/apt,f,f,14,4.0,2 ,2.0,0.3,Pudahuel,Entire rental unit,0,0,19,294,16.48027127003699
351,65.92108508014796,4.83,Entire home/apt,f,f,6,4.0,2 ,2.0,0.17,Pudahuel,Entire rental unit,30,60,90,365,16.48027127003699
352,48.65474722564735,4.43,Entire home/apt,f,t,7,4.0,2 ,2.0,0.08,Santiago,Entire rental unit,0,29,59,334,12.163686806411837
353,20.034525277435264,3.0,Private room,t,f,2,2.0,2  ,2.0,0.06,Santiago,Private room in rental unit,23,53,83,83,10.017262638717632
354,34.059186189889026,5.0,Entire home/apt,f,t,1,1.0,1 ,1.0,0.02,Santiago,Entire rental unit,24,54,84,359,34.059186189889026
355,48.08877928483354,4.88,Entire home/apt,f,t,9,1.0,1 ,,0.12,Providencia,Entire rental unit,0,0,0,243,48.08877928483354
356,104.32182490752156,4.84,Entire home/apt,t,t,100,3.0,2 ,2.0,1.14,Las Condes,Entire rental unit,15,18,33,308,34.77394163584052
357,28.360049321824903,,Hotel room,t,t,0,1.0,1  ,1.0,,Santiago,Room in bed and breakfast,30,60,90,365,28.360049321824903
358,60.10480887792848,4.0,Entire home/apt,f,t,7,1.0,1 ,1.0,0.1,Recoleta,Entire rental unit,30,60,90,365,60.10480887792848
359,55.096177558569664,4.4,Entire home/apt,f,t,5,2.0,1 ,1.0,0.06,Recoleta,Entire rental unit,23,53,83,83,27.548088779284832
360,60.66091245376079,4.75,Entire home/apt,f,t,13,3.0,2 ,2.0,0.37,Las Condes,Entire condominium (condo),1,1,1,181,20.220304151253597
361,58.96300863131936,,Private room,f,t,0,2.0,1 ,1.0,,Santiago,Private room in rental unit,30,60,90,365,29.48150431565968
362,84.52774352651048,4.86,Private room,f,t,7,4.0,2 ,2.0,0.25,Las Condes,Private room in rental unit,0,25,55,330,21.13193588162762
363,60.10480887792848,4.58,Entire home/apt,f,t,43,1.0,1 ,1.0,0.52,Providencia,Entire rental unit,0,24,54,329,60.10480887792848
364,348.0542540073983,4.13,Entire home/apt,t,t,17,5.0,2 ,2.0,0.27,Lo Barnechea,Entire rental unit,30,60,90,348,69.61085080147966
365,102.68927250308262,,Entire home/apt,f,f,0,5.0,2 ,3.0,,Las Condes,Entire rental unit,29,59,89,364,20.537854500616525
366,42.60172626387176,,Entire home/apt,f,f,0,3.0,2 ,3.0,,Providencia,Entire rental unit,0,0,0,240,14.200575421290587
367,75.13070283600493,,Entire home/apt,f,f,0,1.0,1 ,1.0,,Santiago,Entire rental unit,30,60,90,365,75.13070283600493
368,35.40567200986437,5.0,Private room,t,t,5,1.0,2 ,1.0,0.09,Providencia,Private room in rental unit,30,60,90,365,35.40567200986437
369,55.096177558569664,4.45,Entire home/apt,f,t,122,3.0,2 ,3.0,1.45,Providencia,Entire rental unit,20,46,75,339,18.365392519523223
370,65.1134401972873,,Entire home/apt,f,t,0,1.0,1 ,1.0,,Santiago,Entire rental unit,30,60,90,365,65.1134401972873
371,28.049321824907523,4.48,Entire home/apt,f,f,47,1.0,1 ,1.0,0.53,Santiago,Entire rental unit,0,0,0,267,28.049321824907523
372,39.067817509247845,,Entire home/apt,f,t,0,1.0,1 ,1.0,,Santiago,Entire rental unit,30,60,90,365,39.067817509247845
373,400.6979038224415,,Entire home/apt,f,t,0,2.0,2 ,2.0,,Providencia,Entire rental unit,28,58,88,363,200.34895191122075
